scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.6147,1.4581,1.1566,22,37,1,117,0.2513,0.0861,0.557654797873561,25%,0.51,56%,22 (1-120),670,330,170,0,6,0.95,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.5849,1.607,0.9779,19,33,1,105,0.2208,0.0634,0.6216874927463345,22%,0.44,62%,19 (1-100),590,300,150,0,6,0.95,0.53,0.6,0.5
cell_phone,2.5189,1.1202,1.3987,4,14,0,56,0.3074,0.1102,0.4447179324308229,31%,0.64,44%,4 (0-56),250,130,63,0,6,0.95,0.53,0.6,0.5
cell_phone_met_limit,2.5903,1.3057,1.2846,5,13,0,48,0.2896,0.0979,0.5040728873103502,29%,0.57,50%,5 (0-48),230,120,58,0,6,0.95,0.53,0.6,0.5
