scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.5956,1.7307,0.8649,21,35,1,113,0.1897,0.0577,0.6667822468793343,19%,0.29,67%,21 (1-110),630,320,160,0.5,6,0.95,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.5667,1.8143,0.7524,19,33,1,106,0.167,0.0412,0.706860949857794,17%,0.25,71%,19 (1-110),590,300,150,0.5,6,0.95,0.53,0.6,0.5
cell_phone,2.5653,1.4785,1.0868,5,15,0,57.0499999999993,0.2427,0.0827,0.5763458464896893,24%,0.37,58%,5 (0-57),270,140,68,0.5,6,0.95,0.53,0.6,0.5
cell_phone_met_limit,2.5129,1.598,0.9149,4.5,13,0,48,0.2036,0.0581,0.6359186597158661,20%,0.31,64%,4.5 (0-48),230,120,58,0.5,6,0.95,0.53,0.6,0.5
