scenario,basic,r_diff,r_eff,contacts_med,contacts,traced_90_1,traced_90_2,above1,above5,reduction_raw,aboveX,r_effective,reduction,t_contacts,total_contacts100,total_contacts50,total_contacts10,wfh,limit_other,trace_p,app_cov,prob_symp,prob_t_asymp
isolation_manual_tracing_met_only,2.5537,1.6733,0.8804,21,35,1,114,0.1951,0.0583,0.6552453303050476,20%,0.3,66%,21 (1-110),630,320,160,0.5,100,0.95,0.53,0.6,0.5
isolation_manual_tracing_met_limit,2.6067,1.7052,0.9015,22,36,1,113,0.198,0.0595,0.6541604327310393,20%,0.3,65%,22 (1-110),650,320,160,0.5,100,0.95,0.53,0.6,0.5
cell_phone,2.6083,1.4967,1.1116,5,15,0,58,0.2442,0.0825,0.5738220296745007,24%,0.38,57%,5 (0-58),270,140,68,0.5,100,0.95,0.53,0.6,0.5
cell_phone_met_limit,2.5592,1.4648,1.0944,4,14,0,57,0.2455,0.0793,0.5723663644889028,25%,0.38,57%,4 (0-57),250,130,63,0.5,100,0.95,0.53,0.6,0.5
